userid,fsa,fsid,m_date,config_browser_name,config_browser_version,config_color_depth,config_os,config_resolution,config_viewport_size,location_browser_en,location_browser_lan,location_country_code,location_country_name,location_ipv4,config_device
d6e018bf-d852-48d6-b9c8-7ed82c0fe3c9,c51bc39f-5562-4789-91e6-2381997aaeb2,e2213e6b-1a48-49b5-b612-a18d135deae6,1489190151,Firefox,,,Linux,,,UTF-8,de,ZA,South Africa,249.108.90.239,Window Phone
47309070-14e2-4f6e-ad32-ae913124e1c1,a194df83-684d-4d6c-abd1-56c58ba02556,c2322a69-6f86-4f47-b199-e12ca567c706,1489190325,Safari,,,Macintosh,,,UTF-8,en-gb,BO,Bolivia,242.253.58.224,Android Phone
0d9263ea-5973-4d86-bf70-1f017c5f25d6,4ec09d9d-0a7d-4fe5-805d-8fe02faee537,6d4a94ce-989e-4e64-957b-0148ffc78aea,1489189941,Edge,,,iOS,,,UTF-8,de,CN,China,157.247.93.83,Window Tablet
318b3fc3-9be6-4cc4-8656-0fb64cb32723,8f04c228-bc60-4b81-a505-ee3d2a3dc00a,0f1aa28b-e894-4916-9f89-40c26b744492,1489017554,Edge,,,(not set),,,UTF-8,zh-tw,MM,Myanmar,241.184.44.1,Android Tablet
58b7be5b-10ee-4c3e-97ee-65f34a99528c,c9800953-1aa0-47ad-9c53-114192062c75,aa20f48a-eb59-41f1-bbd6-18a2138e490f,1489017093,Edge,,,Linux,,,UTF-8,en-gb,RU,Russia,167.133.139.124,Apple Tablet
c0d6310e-00cb-4b5e-9d0a-b7f913654c4e,a4ad5d0d-814c-4816-87f8-afb7ad415eb9,d29097e5-bd70-4d23-9f7c-48a4a5e000c2,1489017330,Firefox,,,Samsung,,,UTF-8,de,FR,France,132.113.122.125,Window Tablet
2fae44a7-1c9f-4c97-826b-7decef008c04,3f252d4f-ce44-43ce-a3e4-45e67271b0ed,3a7ba2a9-b9ca-4b04-a758-6f90fd23fc8d,1489017421,Safari,,,OS/2,,,UTF-8,fr,PL,Poland,144.34.38.25,Android Phone
c050ab8c-c5a4-4f1c-adb0-dfc09e14cf18,ddee3c56-2041-4b99-93dc-c1af450848ec,117783d4-8db4-45ac-9768-c6ede56741f5,1489017345,Firefox,,,Linux,,,UTF-8,ru,CN,China,22.236.236.206,Android Phone
07a434ff-bdf7-4c22-99bb-13e33aae2234,e4d661b9-5e6b-4939-a144-f5c70aeaeb85,38d95880-f519-4fd1-b34d-38a8a70a4e14,1488930644,Safari,,,Macintosh,,,UTF-8,es-419,UA,Ukraine,250.107.187.53,Apple Phone
feb2536d-b940-4825-bdc4-8d3b74dd809b,8d20fd71-f350-4d6f-bdb6-6509428ed5fc,67860d22-636e-4842-ae2e-425d7d5aad45,1488930792,Edge,,,Windows,,,UTF-8,es,US,United States,157.99.66.74,Window Phone
c730bbcc-bedd-4bca-99e7-c19b6ea55828,2a9503fd-d008-4455-9982-d2dc1cf21795,bc10b7ec-845a-4196-8ef8-d8c9def7d392,1488930830,Safari,,,Windows,,,UTF-8,fr,TH,Thailand,25.147.181.157,Desktop
1642651d-3934-4cde-a4e5-d91f65bc2bbe,3e4f1787-88df-416e-a314-938010591c11,947a9665-bece-4462-9f51-1a56e697a280,1488931020,Firefox,,,OS/2,,,UTF-8,ru,VE,Venezuela,170.115.76.188,Android Tablet
adc67e52-7bfa-4ee6-8c8e-787bfdc2bab9,c335bad6-c9a1-447f-b596-f7dc2c4018a4,d5f56a67-e2bd-4030-afc0-b9ecdf3ffe92,1488758081,Firefox,,,Android,,,UTF-8,ja-jp,JP,Japan,212.165.218.30,BlackBerry 10
643d1fe7-6099-47f9-85a5-4dcd24699354,10a20fa4-57fa-4a1d-935e-eff68b6ab745,a5f6347d-f524-4ab3-87b4-0ce891dd5ace,1488758232,Safari,,,OS/2,,,UTF-8,de,ID,Indonesia,95.64.188.88,BlackBerry 10
40261d7e-dc7c-43b3-b603-a6c88828bb95,41df180e-7b0c-4317-9553-f37c972e2d31,79dace13-ae30-4e13-95cd-ce4476909207,1488757960,Edge,,,Android,,,UTF-8,pt-br,CN,China,170.56.200.180,Android Tablet
3142f808-554f-4e9b-8977-0801f07fd704,d6adea9e-1cfc-408e-b6be-a3d38d42f627,d5d64f0e-2b8a-4c28-ba3b-7a8a6d7f3cb2,1488757955,Safari,,,(not set),,,UTF-8,zh-tw,MD,Moldova,161.93.233.245,BlackBerry 10
97fc5359-8cae-4f8b-ba34-9ed1808e39ed,14cad394-81e7-4e69-bcfa-14c9e7348409,9ad13bfd-7a45-450c-841c-9ba1ad6081e3,1488758394,Safari,,,Macintosh,,,UTF-8,en-gb,CN,China,172.137.241.80,Desktop
92083fe8-1eac-4ac2-82ef-64f53c78ce35,306e6772-7004-4e74-b146-85a523eeeb14,df239bfc-4fe3-4f34-a117-bc6b7eb81066,1488671982,Edge,,,(not set),,,UTF-8,es-419,PT,Portugal,115.0.92.28,Window Tablet
2762977d-1158-4c3a-b289-40ccbfff6c26,9c2f5112-724a-4521-84f9-b860096f9a05,6004c841-a5d5-4772-886d-6c4c11e9c211,1488671546,Safari,,,Windows,,,UTF-8,en-gb,PH,Philippines,141.234.145.250,Apple Tablet
da37c61f-590a-43f2-b214-63b4eff53080,b7cfa404-c726-4b4a-8014-c1fc3dbf6686,642acc87-4b99-486f-b391-1eb560d2fd29,1488671827,Edge,,,Samsung,,,UTF-8,ru,TJ,Tajikistan,78.181.178.132,BlackBerry 10
e9e51670-7495-42e2-b694-329fb7747da5,4654590d-b8b7-4dc7-96a3-09c1721f84c5,93a5313b-b7ff-4c55-af32-b7f532e7ddc5,1488671554,Safari,,,Chrome OS,,,UTF-8,pt-br,ID,Indonesia,114.153.175.110,Apple Ipod
dbd57f65-e21c-4b49-8e18-6f103ecb9154,018c7542-a482-41ca-a06c-94bc7ebc2e27,257c8770-a38a-459d-9360-f9f5e8533b4e,1488585206,Safari,,,OS/2,,,UTF-8,fr,SE,Sweden,172.118.26.240,BlackBerry 10
987e74ab-49d5-4441-9aaa-a03a7604378b,794136eb-6572-4927-85c6-3bc674d70073,c0ab1676-0d64-4931-a828-b9fe584df0d9,1488498843,Firefox,,,(not set),,,UTF-8,de,US,United States,29.245.141.253,Android Tablet
cc7c5e39-4294-4f14-b7e9-f3ad13a1c148,d9dd08d2-8696-4f05-b9a8-f7c9149e59aa,c7364610-b1ab-4724-aca8-e1721560acc7,1488498692,Safari,,,Linux,,,UTF-8,en-gb,RU,Russia,149.123.151.33,Desktop
1ccec7be-69f3-402e-a43a-36ebbb425540,15ab983a-73bd-419a-9d76-99340e406637,3f2f4d56-e0c7-4375-ba4f-77c34601226e,1488412755,Firefox,,,Windows Phone,,,UTF-8,en-us,GR,Greece,239.207.9.148,Apple Phone
33229a34-e694-4145-9a4b-9b30ea8f9666,f8407b7d-1eaa-4b6d-8b15-50abbb4d7273,b71b9a05-9b7b-4ad9-9c62-27d978a34336,1488412786,Edge,,,Windows Phone,,,UTF-8,de,PH,Philippines,205.140.23.229,Apple Phone
59e15fc5-92a2-49cf-96f3-7cb2063a0bfd,5e414399-c8db-4abc-b29f-3cdc7aa2d141,69032bf0-5f57-4336-ac0a-da30e2c577f3,1488412511,Edge,,,Linux,,,UTF-8,en-us,CZ,Czech Republic,38.6.58.187,Desktop
74bbc6cf-5bee-420d-82fe-117af26ae9e4,6efd0eec-9aae-42ab-82a8-650bce0865a4,3efd4645-607d-4479-b12f-98abd84db9ed,1488326194,Firefox,,,Linux,,,UTF-8,fr,RU,Russia,111.72.122.24,Apple Tablet
03fbf8dd-dfe7-4a02-953c-c9f62767ff24,d74794be-b3a1-4f1b-9554-06465dab8b3d,7a4ef0a6-5618-4c8a-9b03-7ff739a138f2,1488326378,Firefox,,,Macintosh,,,UTF-8,zh-tw,US,United States,164.118.204.63,Desktop
63cde26a-2208-4fd3-b7b7-d80b54818dde,c6ea87f2-49c5-4c36-8176-4bcb8d96c993,991ab23b-e169-4890-bb0e-2dcb203c75e6,1488325825,Firefox,,,OS/2,,,UTF-8,ru,JM,Jamaica,168.80.17.246,Window Tablet
5b3e132c-6aca-4efa-a1e8-c48a6b9dbca6,5a4b38ef-e235-4d28-88f1-94e447d09a45,5d21426a-f3c5-4b51-acc4-d9cfa6fa48c1,1488326233,Safari,,,Android,,,UTF-8,zh-tw,MX,Mexico,18.77.226.229,Apple Ipod
651ba960-828e-4ce6-bbbb-9ac02773d708,e467ab60-350b-4e86-9c8b-73fc74b0ecd7,b3e1c228-208e-4b74-8416-b512e5d611e9,1488326144,Firefox,,,Chrome OS,,,UTF-8,es-419,CN,China,105.66.104.154,Apple Ipod
c9164cc1-4e7e-45ef-a5ce-f2252ea8bc1b,9a264cf2-1c62-4753-8007-49ba13537f9b,730f0aec-875e-41c1-8700-d37536d4762c,1488239770,Safari,,,Android,,,UTF-8,en-gb,CN,China,153.137.147.75,Android Phone
1827327f-63af-482f-9880-3e30ab2cf1ee,b787e0da-fe29-485f-a2ab-5286cfa072a8,7bd49f0b-6fa9-4393-a42d-2ac099cc2ead,1488239807,Firefox,,,Android,,,UTF-8,ja-jp,NG,Nigeria,229.47.171.124,Window Tablet
44947e6b-eebc-44a8-97d0-7a817f5614df,ab949ebd-9fad-483e-b3ff-dedc969dd493,b55d97dc-d96e-451f-b535-3616264ac946,1488239569,Safari,,,OS/2,,,UTF-8,fr,KZ,Kazakhstan,77.73.13.43,Apple Ipod
ee5072bd-af6c-45e3-a1ae-fb6407c170b4,d3036ec8-1552-48a1-bc91-6e837d23fe0d,41efc3e3-683d-45f7-be25-3ded0da09e45,1488153442,Firefox,,,OS/2,,,UTF-8,pt-br,CN,China,64.134.118.4,Window Tablet
3982e5cc-fc66-41dc-bbc7-7285b5d85461,bb44249c-7bef-47ff-8152-983b7535f39d,195ff55f-97de-4859-b9f5-791f5a0da105,1488153287,Safari,,,Android,,,UTF-8,ru,ID,Indonesia,102.218.119.202,Desktop
db3cd091-fdb3-43e7-ae9e-3e49899a326d,fd804bdf-390f-4484-8d21-3d90339a3fd9,521737ee-50ea-4f9b-9cfc-e08e75257108,1488153558,Edge,,,Macintosh,,,UTF-8,en-us,MT,Malta,107.194.205.79,Apple Ipod
1ec4c30f-9d0f-431d-a520-c5ee025385ca,166dfab4-d616-46a9-a7f3-999dc25d9d93,b48f2c52-209a-4701-82d1-e546e49a8371,1488067067,Firefox,,,Macintosh,,,UTF-8,ja-jp,ID,Indonesia,70.160.183.74,Android Phone
674388ba-db5e-4790-8f1b-b7987e8f067a,2d443ea7-724a-4d56-b42c-005ac43f25a4,bb77babd-43b3-4f03-ace3-a65297a75d6c,1488066659,Safari,,,(not set),,,UTF-8,pt-br,TZ,Tanzania,63.89.224.48,Desktop
fa3e15f3-1edf-453f-af02-f345c46de780,7b370516-d12e-4539-8b5c-b29117943dca,dec4464e-c1d5-48f7-9f3b-b03a9db1ae19,1488066876,Safari,,,Chrome OS,,,UTF-8,zh-tw,PH,Philippines,120.7.58.128,Apple Tablet
0edd08a0-6caf-4f39-8b14-66b9ff3201cb,36b1cc4a-377a-467f-a637-a6387d13d7ed,f5872ced-7373-492c-82fe-3d097b396b02,1487980334,Edge,,,OS/2,,,UTF-8,fr,CN,China,235.53.101.167,Desktop
4e846b5e-6b32-40ae-aa91-bd5c558cdd3a,6d875582-add4-4bc0-b177-e0b1f6317fd3,3654a3ab-30d4-4f36-9f50-6007dad42bba,1487893924,Safari,,,(not set),,,UTF-8,es-419,HT,Haiti,246.218.92.125,Apple Tablet
638b7e7c-caec-4e2d-9dee-e43569a0a755,79eee7c7-63f8-42f4-bafc-81b7c04300b6,cff8e7d4-3860-4f1c-8428-4f74e065eb58,1487893863,Firefox,,,iOS,,,UTF-8,ja-jp,ID,Indonesia,141.251.70.102,Apple Ipod
8e105b53-4445-4a2c-8093-b98d57c4c117,7cdcb11e-2546-4702-a9ae-6ded2ace2965,fb6ae75b-e16f-413c-9452-56ee107bde00,1487807864,Firefox,,,Chrome OS,,,UTF-8,fr,US,United States,164.81.171.2,Android Phone
ffad2b10-6da7-4633-97ad-7a0e745c2cb7,f339fb06-face-48e9-af38-e78d8e290a09,de82aee8-a598-43ee-9059-a23d743119b0,1487721546,Edge,,,Samsung,,,UTF-8,en-gb,CN,China,222.179.83.58,Window Phone
27c70a83-a4bb-4f7a-ba6f-891291f0dc8f,a46a7ea9-ff10-4d4d-96f6-a42a7ce9b554,cfb46449-6824-4f8f-ab77-35f08f1e857b,1487721435,Firefox,,,Linux,,,UTF-8,pt-br,CL,Chile,224.111.118.79,BlackBerry 10
3bb15747-7935-4084-b653-e1b35c8642db,e5599e75-d3d0-4795-8cf5-5ec43c0e8fda,169438f5-d6e7-4dfb-a79f-4959d1339c24,1487635118,Edge,,,Macintosh,,,UTF-8,en-gb,SI,Slovenia,74.67.2.23,Desktop
612ed85f-5194-443f-a82c-79217b437bad,5549cb5b-552d-4a03-831f-1877bf033b10,b1f9a9cf-fb65-416a-a6de-9853dfc69ee2,1487634930,Safari,,,Windows Phone,,,UTF-8,en-gb,UA,Ukraine,202.121.6.8,Apple Tablet
025189ad-5b32-49b6-9816-46511cc0cc3c,2b469d76-56bd-4251-865a-30b890b9cb21,06d3cf3c-88a3-4761-9e72-1dbf28182a1f,1487634991,Edge,,,Samsung,,,UTF-8,pt-br,GW,Guinea-Bissau,204.12.251.170,Apple Phone
aa02a2e7-6870-4b60-8d42-6e2377b8c0a2,b6c771fd-fbe3-4ef1-92f6-84651b8df7fc,2e2b36cc-481b-4f35-939f-df98416bea45,1487635068,Firefox,,,OS/2,,,UTF-8,en-gb,PH,Philippines,42.5.181.59,BlackBerry 10
5990702b-eb7e-4f08-a7e3-f6a3ad8ed763,52e9d5f2-18d6-4f53-9911-bd8bfda020c3,5a10e668-7358-46e4-8777-01193ed75d0e,1487548324,Firefox,,,Linux,,,UTF-8,de,RU,Russia,139.179.171.77,Desktop
c43d3804-15d8-479c-b4c7-3411b04f41e6,8cbb29eb-4258-44ce-b721-0c8d4f0e8424,9c9d2989-5ba5-4489-84e2-8708ae5e5cd0,1487548231,Firefox,,,Macintosh,,,UTF-8,en-us,PT,Portugal,228.69.244.137,Apple Tablet
70da2f85-9412-43fd-8393-e59aac45ae4c,76e5f63e-22fc-4b82-ad61-c0500fd0fdfe,0c118749-a6c3-40a5-b49d-4c8a7cc21610,1487548321,Edge,,,Linux,,,UTF-8,es-419,PT,Portugal,166.241.170.100,Android Tablet
e6d7c1fe-96ed-40ff-aee8-8a0c34db78f5,bcea6a82-a2bf-4edd-a0f3-f31faf4c6957,ac96403c-eb97-4fe1-ae39-0312db72fc9f,1487462303,Firefox,,,Macintosh,,,UTF-8,fr,AM,Armenia,114.5.193.125,Desktop
c34906dd-001e-4559-ad62-d34c954eff24,109936a7-a2c5-4b7f-8ceb-57ea22e194a6,b7255c4c-f7c7-4109-8941-80e34565ddaf,1487461813,Firefox,,,OS/2,,,UTF-8,en-gb,PL,Poland,106.223.149.219,Android Phone
415f15d1-1fff-4cc3-9d70-9034bd07825a,ad5c1c9b-cd78-493d-a0e6-980981ec8431,25dd29ef-c118-44ef-8245-c27424efa527,1487375816,Firefox,,,Android,,,UTF-8,fr,CN,China,231.182.8.23,Apple Phone
490d4080-45d2-4170-8cbe-7425e10d8df3,b99dfd81-88a0-4cd1-93f9-0bc6e89d42ee,1d7a4d86-9793-4fc9-b899-0fa648303037,1487375722,Safari,,,Macintosh,,,UTF-8,zh-tw,CN,China,27.7.253.42,Apple Ipod
ba8d481b-2b30-4e6f-8964-b4d8b2c6cdc3,b6a11f5f-8afa-4099-a549-9717badf5011,c9e47cd2-3563-4242-b20b-096c2f8d968e,1487375698,Edge,,,Linux,,,UTF-8,de,UA,Ukraine,162.125.227.87,Android Phone
12dcb96c-bc1f-4296-9def-eac626615d9f,fbd4fd35-a7ea-458f-ae24-e49b241aee25,be200a08-1ff1-4ec6-b800-84a7b07cdf94,1487375457,Edge,,,iOS,,,UTF-8,es,FR,France,205.44.128.230,Desktop
d4e94825-7a31-4b4f-83b5-21abe43ee026,ee74e5b5-5d7a-4b91-bcbf-eb9d9e2890f0,62efd487-1c06-43e3-a02f-bd90715c47f9,1487375921,Edge,,,Macintosh,,,UTF-8,zh-tw,FR,France,253.21.124.127,Android Tablet
77f765eb-7428-4ee8-be7b-5a488c3a01ef,7be535ab-e4f3-45f3-bde7-084538ed2db5,d965f586-21e3-4014-93fd-b525ba59c1cf,1487202738,Edge,,,Chrome OS,,,UTF-8,es-419,CA,Canada,199.249.134.226,Desktop
105b8fd5-d608-4c88-ae35-bc0a8271699b,3b683928-3176-47e2-b1c8-8546a5eb7f9b,8bd3217e-f2be-49b4-ad6a-bf1a54d1849c,1487202779,Safari,,,(not set),,,UTF-8,es-419,FR,France,88.1.180.59,Apple Ipod
9f6ecbc3-ab84-4004-b6f2-8cda56054df6,9b9f4a20-b9ef-4014-b564-c6669e05dd7f,587d1a06-5fc4-4083-b5b7-1cde56045637,1487203185,Edge,,,(not set),,,UTF-8,es,MK,Macedonia,201.27.155.69,Android Tablet
0d3df2b0-4da2-4062-a570-ea207456f422,c4499fa7-4933-4b20-abaa-c304c893c893,fefaf51e-1d76-4584-9242-baf746720a19,1487116798,Firefox,,,Chrome OS,,,UTF-8,de,RU,Russia,98.25.127.253,Android Tablet
cb7e8323-e157-4ef3-883c-971a817749e1,fb152988-4984-4a4a-9cdb-963b3797fbac,ea2a5fc3-1fb1-4d65-b80a-404221b1ebbe,1487116778,Edge,,,OS/2,,,UTF-8,de,BE,Belgium,254.224.231.11,Window Tablet
bf5f4e0c-cd14-4ea3-a135-09f402219df4,6b9c2ece-4262-4fd3-b209-e8326316a8ce,63117fd6-47e1-4a83-86cd-86cf95ce9e9f,1487116481,Edge,,,OS/2,,,UTF-8,es,MX,Mexico,252.21.163.143,Android Phone
c862f9c2-033a-4759-bc8a-9e62d2f623d8,3e695f3f-32e4-419b-acaf-b7ddbd57e5ed,8fea2c6e-0ec4-4df2-aabe-774180ba2746,1487116490,Edge,,,iOS,,,UTF-8,zh-tw,PA,Panama,7.244.246.161,Apple Ipod
ca92d206-0e1b-4020-abe8-399b4339d688,59fb2c9e-85a8-40e9-b091-a3526bfdd06e,1f1aa6aa-616e-4989-8858-6156cd493269,1487116502,Firefox,,,Windows,,,UTF-8,en-gb,ID,Indonesia,233.21.190.104,Window Tablet
30e6e90d-99d6-45a0-a52c-51dc6b12f129,363efa24-0230-4497-a5fd-e5d74c6cdcff,c434b3b1-f619-43df-a0e6-2f987181cac5,1487030254,Edge,,,Windows Phone,,,UTF-8,de,FR,France,197.130.157.151,Window Tablet
2bee1dc0-c2b0-4c80-8098-c42df939072e,5bd0190a-5d93-4fdd-99a4-80eab0d85494,057ded3b-40b9-4998-a53b-557254f8dda7,1487030326,Safari,,,Linux,,,UTF-8,en-us,BR,Brazil,214.80.2.249,Window Phone
e74c2e83-c45a-476e-b6da-31ebbec6a61a,81b3276c-c809-4b1b-8a82-0c795f242cea,a65dc22a-537d-49d4-b734-76c223388ff3,1486943432,Edge,,,Windows Phone,,,UTF-8,en-gb,CN,China,14.236.142.50,Desktop
1e4fe4aa-84e7-488e-b4e3-b1c4391bd127,8017903c-fed9-4041-918e-85dac9e48e1d,e8a8996b-be36-4945-8675-79bc92c72809,1486857099,Safari,,,Chrome OS,,,UTF-8,zh-tw,RU,Russia,213.230.51.80,Android Phone
72ac937f-a748-48ff-b3f7-c428265a8d17,afb33605-dead-46be-ba9e-c199ba7aa7fc,52c25817-e1bf-4b62-92fd-438e0a837f77,1486857127,Edge,,,Linux,,,UTF-8,ja-jp,CA,Canada,152.63.55.148,Apple Phone
a51b9f8d-9bfb-4d99-9dea-647a16ddca17,93394fcf-a2cb-44d6-90c6-7ec981ab193a,9fcc426e-c292-4c84-8dcf-cff8a892883a,1486857334,Firefox,,,iOS,,,UTF-8,ja-jp,CO,Colombia,34.150.132.230,Apple Tablet
cbf5cf43-9982-4e6d-a9a8-1c1b589f8ef4,0b0d2fc6-29f8-48d8-8fed-50971d21f1ba,00265b4d-edc1-449c-acaa-7cf175f45a6b,1486857329,Safari,,,OS/2,,,UTF-8,en-us,PT,Portugal,156.48.237.92,Window Tablet
b1a4dfbd-8c7d-414c-b221-81a1baa7cd10,cc2544ed-a5ae-4870-a8f9-3175ca20baa3,bc4c53dc-5699-4689-8ebf-d743dbac7844,1486770686,Firefox,,,Windows,,,UTF-8,ru,US,United States,133.86.71.115,Android Phone
5e252bcb-49a3-425f-a827-73ba47317404,98a76e4d-5f7e-4e72-8432-4c8a38a732d8,04041503-9536-457c-803f-3d6f60e95745,1486771042,Firefox,,,(not set),,,UTF-8,zh-tw,ID,Indonesia,200.177.224.63,Android Phone
7662a988-3f80-41c2-af07-39fbba6a3c3d,2b4e3895-30e3-4d3e-83cc-50a41fbe6ca3,24506cf7-c184-4de7-b1ac-98e1cbc95dde,1486770959,Safari,,,Windows,,,UTF-8,es-419,RS,Serbia,50.198.164.34,BlackBerry 10
3ee3dfb4-e797-4a5e-a145-7acb38f37588,3ba5f207-cc71-4a14-a69c-d063c7a4dad5,af18059d-660b-46e2-bdf2-93f8969ab935,1486771073,Firefox,,,OS/2,,,UTF-8,es-419,CD,Democratic Republic of the Congo,124.166.115.39,Apple Ipod
98010e94-96dc-4e6e-8886-4ef7c4368a96,dd2bd38e-4ab2-4f6c-a401-3b37a0b6214c,91317c7d-be1c-4f0f-a9a4-ff7dcec87973,1486684394,Edge,,,Samsung,,,UTF-8,ja-jp,RU,Russia,65.126.4.212,Apple Phone
7a21b7a1-c45d-4f4c-b24e-2bc49f97b215,024a7115-908a-4dde-878b-ee05aea4603e,a0051bed-ea5d-435a-9dd7-73d03c947f79,1486684420,Edge,,,Android,,,UTF-8,es,ID,Indonesia,166.34.215.178,Window Tablet
d678fba3-2e69-49c4-b3ba-7a16b8d0776b,abcc7b4f-7ec2-41cf-8cc5-fad609c99d7a,f26e335a-a6d4-4e9e-8eba-c8e018541abd,1486684233,Safari,,,Linux,,,UTF-8,zh-tw,CN,China,74.2.247.63,Android Tablet
612813c1-88f8-4b3d-a244-b16bf8a197cf,e9d5e7fe-42fc-4269-bf58-ec8f43dccde7,c19196b2-e8e5-440d-b11f-abace96e01c6,1486598174,Firefox,,,iOS,,,UTF-8,fr,ID,Indonesia,249.225.131.117,Apple Tablet
ccbe6ae9-c606-4aba-85b1-3296f8a93d05,ae45f608-462e-4391-8b05-fb9393351ffc,33d6237c-88aa-4f07-b471-d599c39a639b,1486598039,Edge,,,Macintosh,,,UTF-8,es,CN,China,237.101.51.35,Apple Tablet
d422ce44-ab2a-4310-8bbb-f9282771effe,99e54578-c307-4960-852e-bd5dd87e1b45,1608123c-04f8-4a10-8db0-5a3be2ea52a2,1486598029,Firefox,,,Macintosh,,,UTF-8,es,MX,Mexico,17.155.243.24,Apple Ipod
8cf1a7d3-e840-43af-b327-48eddba1675e,ca0fb99a-541b-46b1-a62e-e92d0e00e7d5,82d01df7-3408-40ed-8831-534f50e690f6,1486511476,Edge,,,Macintosh,,,UTF-8,de,TN,Tunisia,47.142.232.45,Apple Tablet
984afef9-0a79-46d7-82f5-bfc1fe807eb3,551768b6-57be-4196-b8af-1fa762039659,cecaa3f5-7a74-4184-b3a8-cea21ca65c0c,1486511560,Edge,,,Android,,,UTF-8,en-gb,CN,China,45.82.226.202,BlackBerry 10
f092a52c-e7c8-4743-a3af-52041785bc12,bc00f91b-dafb-462a-82cb-80c53177658d,6380ffea-416a-40c4-914b-9f1c43fa177a,1486511567,Safari,,,Windows,,,UTF-8,ru,FR,France,230.226.44.168,Window Phone
4a8baa21-8377-445c-9092-6c1cc3ff1faf,83bebc0d-8531-45b3-ad88-9af2b42f2287,0dc266c1-7b08-4870-9075-865d3ae32985,1486425427,Edge,,,Chrome OS,,,UTF-8,ja-jp,CN,China,145.132.76.64,Android Tablet
bebb042f-a47b-4c0d-982f-84871993fdc8,c89ca757-86d4-4190-afdb-c37b43669740,61b59994-4dc9-4d9c-a4b3-ba3651379c33,1486425029,Safari,,,Samsung,,,UTF-8,es,MT,Malta,143.151.102.40,Window Phone
adbb02cf-92ee-4905-8d20-ec6919fd0da6,f210e563-89f1-4769-a8f7-a01f197fdbd6,5bbe4396-5f3c-40c2-94c4-51cd75eb9a14,1486425215,Firefox,,,iOS,,,UTF-8,en-gb,KE,Kenya,27.101.124.183,BlackBerry 10
47b9a4db-8a06-412c-ba49-d28608676bbc,812b0450-f338-4d4c-9d03-5cb4c6c8b47b,18192113-dc5b-4298-8123-b790059a8889,1486338875,Safari,,,Samsung,,,UTF-8,ru,BR,Brazil,129.160.47.208,Apple Ipod
024d96b8-dcb7-4d94-aace-8e529323a831,85e1d813-89c3-4080-94c9-7762fdd327e4,a1efc1bb-6693-47bc-8d65-8b24bb6f71e5,1486339123,Safari,,,Android,,,UTF-8,de,TH,Thailand,147.117.110.41,Desktop
3e2a5875-1735-4fb1-a05d-203f93a1f417,624bfba0-b231-46b6-9388-5a19f3b14c4f,0e9c828b-6e32-496a-92af-c635f9e74fc5,1486338731,Safari,,,Windows Phone,,,UTF-8,ru,RU,Russia,152.10.6.164,Android Phone
a4fb8cc6-245d-443e-a594-a842730b50ae,1e7823e4-574d-4451-be49-c65ef8e53f28,7da3b46b-acca-411f-a7df-94c9461aebe2,1486339079,Safari,,,Windows Phone,,,UTF-8,de,ID,Indonesia,126.233.89.37,Apple Phone
67d65815-1800-405e-b76b-31ce73db4a1b,84ef6476-290d-4265-8bf8-43e7797997eb,eb13c896-25ba-4d92-a4b3-416df9962d45,1486338850,Edge,,,Macintosh,,,UTF-8,es,FR,France,216.110.39.254,Apple Tablet
b9a6d2e4-fc74-40b2-8776-b3b6cc917310,7497b296-6deb-4a36-a9a4-f5e835379f3c,723ce547-b1c0-4717-963d-5bc1375b798e,1486339101,Edge,,,(not set),,,UTF-8,ja-jp,ID,Indonesia,178.121.94.195,Apple Tablet
47ffad95-0f64-4c90-bd7c-7913758f6497,104ef70d-07e3-41d6-8101-64934982e94a,dd4e89ac-dba0-47af-a3a3-d4cf5f3b0f2f,1486338657,Safari,,,Windows,,,UTF-8,en-us,ID,Indonesia,31.19.160.163,Apple Ipod
2a1aa7f2-101f-4faf-ab53-997b85874b60,490deb3f-6126-4aa7-9468-7dff852e0149,ec50c0a1-4e23-406b-9367-8763676b4f14,1486338957,Edge,,,Linux,,,UTF-8,fr,CA,Canada,137.234.177.138,Apple Ipod
3d935099-f955-461e-82ba-805e794b9e23,57361c64-b634-46b7-a833-3340e275ecaf,6c90b270-062f-4464-a570-7b383706a1e4,1486338630,Firefox,,,Windows Phone,,,UTF-8,en-us,VN,Vietnam,28.183.44.85,Desktop
67d79c53-aa06-46ac-bcfc-e096243feedd,068d143e-7a73-4f78-9388-df72d47566d8,b534f8dd-22a5-4fe3-aeb1-5984a6313ddd,1486252271,Firefox,,,Macintosh,,,UTF-8,de,CN,China,108.233.174.235,BlackBerry 10
b11b492a-695e-4c3c-9428-594cb9b912b3,553c0efc-0b48-4c08-8fbb-947458a65e50,40513ae0-eab3-4473-bf71-3b5936ccd42e,1486166134,Firefox,,,Android,,,UTF-8,es-419,CN,China,229.110.88.234,Android Tablet
e7161657-6935-46aa-a91e-96e262fd7c5c,94800863-ccdb-41ed-853a-32bd66d0ce14,59abd0fd-0e64-4664-aa32-a2eaa338f8c7,1486166181,Edge,,,OS/2,,,UTF-8,fr,US,United States,84.209.40.104,Android Phone
ac15348d-416f-4a4c-821d-5ea27f5430fb,47f37c7a-e9f7-4149-a3cc-77360511e0f7,425cc6e6-4577-4b82-a2d8-02ff2b00dbcd,1486166007,Safari,,,Android,,,UTF-8,es,PL,Poland,87.167.39.38,Apple Phone
