"fsa","userid","fsid","m_date","config_browser","config_browser_name","config_browser_version","config_color_depth","config_device","config_java","config_resolution","config_viewport_size","idsite","location_browser_en","location_browser_lan","location_country_code","location_country_name","location_ipv4","location_ipv6","location_path","referal_xxx"
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,049",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,050",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,106",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,116",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,168",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,170",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,403",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,404",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,431",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,545",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,547",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,556",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,690",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,691",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,710",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,763",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x612",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,778",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,787",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,794",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,900",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt1303794,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,910",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,363,962",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2771200,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,094",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2771200,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,096",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2771200,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,155",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2771200,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,161",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0092626,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,163",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt5341002,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,165",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2771200,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,166",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0055781,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,170",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0052927,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,173",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0053222,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,176",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0055617,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,179",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,199",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,209",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,234",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt3501632,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,253",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0291900,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,261",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,270",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,279",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,291",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt1227762,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,315",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,364",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,370",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,374",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt1756534,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,507",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0846694,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,515",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,630",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,661",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,662",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,663",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,696",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,697",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,704",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,364,705",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x893",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,655",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,671",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,717",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,747",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,758",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,774",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,903",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,914",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,920",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,937",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0106981,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,943",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2367277,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,947",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt6273116,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,950",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0211845,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,365,954",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2201836,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,119",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt2201836,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,125",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,142",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt3967976,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,153",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt1159863,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,156",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt1452420,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,168",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,229",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,230",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,234",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,238",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,241",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/login,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,243",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,270",Chrome,,,"24-bit",Desktop,"0","1280x1024","1263x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0106981,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,290",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0106981,
"1197758143.1514344710",-1,"18098674.1514344710","1,514,366,374",Chrome,,,"24-bit",Desktop,"0","1280x1024","1280x844",,UTF-8,en-us,VN,Vietnam,"10.88.113.60",,http://10.88.113.60/movies/tt0175390,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,585",Chrome,,,"24-bit",Desktop,"0","1280x1024","1350x1010",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,587",Chrome,,,"24-bit",Desktop,"0","1280x1024","1350x1010",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,612",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,613",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,672",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/login,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,684",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/register,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,730",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/register,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,731",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/register,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,749",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/login,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,757",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/login,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,765",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/register,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,803",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,811",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,939",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,952",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,963",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,964",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,991",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,992",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,998",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,354,999",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,012",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,013",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,022",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt2771200,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,027",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0074193,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,037",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0055781,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,038",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0055781,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,095",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0055781,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,101",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0055781,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,108",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0055781,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,147",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0052257,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,151",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0052257,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,164",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0052257,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,172",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0052257,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,183",Chrome,,,"24-bit",Desktop,"0","1280x1024","664x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0049265,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,192",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0051736,
"1481731309.1514339681",-1,"515770141.1514339681","1,514,355,324",Chrome,,,"24-bit",Desktop,"0","1280x1024","648x988",,UTF-8,en-us,VN,Vietnam,"10.88.113.74",,http://10.88.113.74/movies/tt0051736,
"278895824.1514348336",-1,"598803996.1514348336","1,514,348,336",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"278895824.1514348336",-1,"598803996.1514348336","1,514,348,340",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,425,731",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,425,734",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,309",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"553235496.1514425730",-1,"828184814.1514425730","1,514,427,312",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
