fsa	userid	fsid	m_date	config_browser	config_browser_name	config_browser_version	config_color_depth	config_device	config_java	config_resolution	config_viewport_size	idsite	location_browser_en	location_browser_lan	location_country_code	location_country_name	location_ipv4	location_ipv6	referal_xxx
017c3f34-ac50-499f-a075-e8e448b8379b	-1	3b0a22f5-a5bc-4a4d-9e76-fdd4ebb590e4	"1,485,733,547"	Edge				Window Phone					UTF-8	es	CN	China	142.133.147.136		
017c3f34-ac50-499f-a075-e8e448b8379b	a75a8a6b-b37f-405d-8745-bada467ee743	3b0a22f5-a5bc-4a4d-9e76-fdd4ebb590e4	"1,485,734,005"	Firefox				Android Tablet					UTF-8	es	CN	China	142.133.147.136		
cfba7315-c0cc-4912-9079-fa1acd792107	-1	84dd0bb5-7899-431d-b5c6-be466ec760ab	"1,511,653,722"	Edge				BlackBerry 10					UTF-8	zh-tw	PL	Poland	158.73.9.131		
cfba7315-c0cc-4912-9079-fa1acd792107	b6c8052b-9797-48ce-ab64-83787c8d36ea	84dd0bb5-7899-431d-b5c6-be466ec760ab	"1,511,654,058"	Edge				Apple Tablet					UTF-8	zh-tw	PL	Poland	158.73.9.131		
9aa54558-89e4-4dcd-ad35-3a426976107a	-1	6f764974-f12e-459b-8370-471e3626b09a	"1,485,647,323"	Safari				Window Phone					UTF-8	ja-jp	PE	Peru	245.35.176.41		
9aa54558-89e4-4dcd-ad35-3a426976107a	-1	6f764974-f12e-459b-8370-471e3626b09a	"1,485,647,724"	Safari				Window Phone					UTF-8	ja-jp	PE	Peru	245.35.176.41		
9aa54558-89e4-4dcd-ad35-3a426976107a	207ca21b-2a8f-445a-b292-4220bc6cb3ea	6f764974-f12e-459b-8370-471e3626b09a	"1,485,647,868"	Safari				Desktop					UTF-8	ja-jp	PE	Peru	245.35.176.41		
5a8c944f-96a2-42b4-8b69-9d6ff3350fc5	42e0a00a-b5c9-436c-bbc1-b43f760d8b87	0c946cff-910c-4bb4-bb49-0124098be9eb	"1,501,372,250"	Firefox				Apple Ipod					UTF-8	fr	CN	China	163.220.100.177		
c4a78d44-8bf6-41ba-8469-5487df449940	-1	21ee5abf-677e-45de-a31b-558c0c91e7e1	"1,499,384,703"	Firefox				BlackBerry 10					UTF-8	en-gb	UA	Ukraine	129.104.47.153		
c4a78d44-8bf6-41ba-8469-5487df449940	9ce19ee8-684d-4ef5-a539-ba6821e57f52	21ee5abf-677e-45de-a31b-558c0c91e7e1	"1,499,385,017"	Firefox				BlackBerry 10					UTF-8	en-gb	UA	Ukraine	129.104.47.153		
b8abdd12-e4ea-4626-8b86-d9f7fb898d56	-1	2a94dcfa-2d81-407c-8300-94c8029862c5	"1,507,160,800"	Edge				Android Tablet					UTF-8	pt-br	PH	Philippines	208.92.87.243		
b8abdd12-e4ea-4626-8b86-d9f7fb898d56	67bf12a8-662e-49ed-8868-44cb84755d19	2a94dcfa-2d81-407c-8300-94c8029862c5	"1,507,161,003"	Firefox				Apple Tablet					UTF-8	pt-br	PH	Philippines	208.92.87.243		
5e61b133-2961-41f6-9f4f-76dec2ab6e27	-1	3af716c0-99b1-4bf1-9a7b-2f0f22a020a2	"1,498,780,190"	Safari				Apple Ipod					UTF-8	ja-jp	PE	Peru	88.20.242.16		
5e61b133-2961-41f6-9f4f-76dec2ab6e27	c8f51c2d-9da8-4f55-9621-797ebfad3f10	3af716c0-99b1-4bf1-9a7b-2f0f22a020a2	"1,498,780,294"	Safari				Apple Ipod					UTF-8	ja-jp	PE	Peru	88.20.242.16		
61ce65fd-22c7-4232-9f32-69737f0b50a2	-1	7cdcc472-2cdb-4d35-9a97-0fca48f20544	"1,485,647,438"	Edge				Window Tablet					UTF-8	pt-br	CN	China	188.116.225.50		
61ce65fd-22c7-4232-9f32-69737f0b50a2	-1	7cdcc472-2cdb-4d35-9a97-0fca48f20544	"1,485,647,691"	Firefox				Android Tablet					UTF-8	pt-br	CN	China	188.116.225.50		
61ce65fd-22c7-4232-9f32-69737f0b50a2	25e7f259-7935-4056-9ab6-1fab27cee244	7cdcc472-2cdb-4d35-9a97-0fca48f20544	"1,485,647,755"	Firefox				Android Tablet					UTF-8	pt-br	CN	China	188.116.225.50		
77c03234-6b18-4d20-80e6-6464b6aba3ee	-1	6dd4463f-5a60-4a5e-98ee-522e426bc608	"1,490,486,014"	Safari				Window Tablet					UTF-8	en-gb	CN	China	131.30.88.135		
77c03234-6b18-4d20-80e6-6464b6aba3ee	560463c9-b1af-4f34-abd1-20a0890c36ca	6dd4463f-5a60-4a5e-98ee-522e426bc608	"1,490,486,151"	Safari				Window Tablet					UTF-8	en-gb	CN	China	131.30.88.135		
bb44249c-7bef-47ff-8152-983b7535f39d	-1	195ff55f-97de-4859-b9f5-791f5a0da105	"1,488,152,663"	Firefox				Android Phone					UTF-8	ru	ID	Indonesia	102.218.119.202		
bb44249c-7bef-47ff-8152-983b7535f39d	-1	195ff55f-97de-4859-b9f5-791f5a0da105	"1,488,152,698"	Firefox				Android Phone					UTF-8	ru	ID	Indonesia	102.218.119.202		
bb44249c-7bef-47ff-8152-983b7535f39d	3982e5cc-fc66-41dc-bbc7-7285b5d85461	195ff55f-97de-4859-b9f5-791f5a0da105	"1,488,153,287"	Safari				Desktop					UTF-8	ru	ID	Indonesia	102.218.119.202		
b174f20d-8d8e-416f-9996-f9855fd24c61	73dcdeb3-ba5f-44a7-a662-e6d17857a436	8edbee1b-707f-4737-b47a-c37d94697470	"1,503,964,781"	Safari				Apple Ipod					UTF-8	fr	SA	Saudi Arabia	116.233.201.34		
6a7e4651-a673-476e-a4d7-ef91f89ba797	-1	08f46538-b707-41bc-8e87-ac26190bd203	"1,484,955,933"	Edge				Android Tablet					UTF-8	en-us	AO	Angola	72.75.41.6		
6a7e4651-a673-476e-a4d7-ef91f89ba797	-1	08f46538-b707-41bc-8e87-ac26190bd203	"1,484,956,418"	Edge				Window Tablet					UTF-8	en-us	AO	Angola	72.75.41.6		
6a7e4651-a673-476e-a4d7-ef91f89ba797	b0c432da-2153-498b-974f-4213558f67ba	08f46538-b707-41bc-8e87-ac26190bd203	"1,484,956,528"	Edge				Window Tablet					UTF-8	en-us	AO	Angola	72.75.41.6		
997c0301-3e6f-49a3-899c-a5d79a0f05b6	-1	bfa12b1d-5c52-40d3-b628-111696f21837	"1,491,868,014"	Safari				Apple Tablet					UTF-8	es-419	RS	Serbia	213.239.62.71		
997c0301-3e6f-49a3-899c-a5d79a0f05b6	-1	bfa12b1d-5c52-40d3-b628-111696f21837	"1,491,868,198"	Safari				Apple Tablet					UTF-8	es-419	RS	Serbia	213.239.62.71		
997c0301-3e6f-49a3-899c-a5d79a0f05b6	ca871627-9935-4681-b527-05edd5d8c237	bfa12b1d-5c52-40d3-b628-111696f21837	"1,491,868,726"	Firefox				Apple Ipod					UTF-8	es-419	RS	Serbia	213.239.62.71		
5549cb5b-552d-4a03-831f-1877bf033b10	-1	b1f9a9cf-fb65-416a-a6de-9853dfc69ee2	"1,487,634,294"	Edge				Android Tablet					UTF-8	en-gb	UA	Ukraine	202.121.6.8		
5549cb5b-552d-4a03-831f-1877bf033b10	-1	b1f9a9cf-fb65-416a-a6de-9853dfc69ee2	"1,487,634,449"	Edge				Android Tablet					UTF-8	en-gb	UA	Ukraine	202.121.6.8		
5549cb5b-552d-4a03-831f-1877bf033b10	612ed85f-5194-443f-a82c-79217b437bad	b1f9a9cf-fb65-416a-a6de-9853dfc69ee2	"1,487,634,930"	Safari				Apple Tablet					UTF-8	en-gb	UA	Ukraine	202.121.6.8		
298c06a7-31d5-45d7-a779-35876d5aa652	-1	d6531039-4ad4-4c39-8ce3-fd1c28915067	"1,509,839,213"	Safari				Desktop					UTF-8	fr	RU	Russia	178.142.53.132		
298c06a7-31d5-45d7-a779-35876d5aa652	13e81c3f-d5b7-4e29-b1d4-7c1e1a2e25a9	d6531039-4ad4-4c39-8ce3-fd1c28915067	"1,509,839,537"	Safari				Desktop					UTF-8	fr	RU	Russia	178.142.53.132		
174b2701-23c9-4f96-b644-a11d1a4ef3b7	5394fcf5-08cf-4bc8-bd9c-14d1248c2b35	ca53130a-654a-4ddc-88b8-b6f3f1871ca1	"1,489,708,651"	Firefox				Window Phone					UTF-8	ru	PH	Philippines	215.26.193.207		
bade06fe-d4dd-4b43-9882-d64576ee5fa2	45d822a0-8f04-4720-9a3a-d072c6df51fa	fc0d186c-016c-425a-972d-6240134cdbd1	"1,484,610,973"	Safari				Apple Tablet					UTF-8	es	RU	Russia	190.149.48.122		
90453d49-ba66-4d74-b832-2f5567a81391	15c6f788-8ee1-453b-80bc-a8d4272e5f6f	b15d96c2-7549-44ba-a772-d2e5d11bcd2e	"1,509,234,957"	Firefox				Apple Ipod					UTF-8	en-gb	ID	Indonesia	5.9.83.23		
008b7b1e-f02b-4190-88ad-df0d706e1b0c	-1	77c02af8-7899-4c2f-8498-ae615147d0a4	"1,493,682,194"	Safari				Window Tablet					UTF-8	fr	PH	Philippines	242.70.28.64		
008b7b1e-f02b-4190-88ad-df0d706e1b0c	81c80eb0-2830-4723-9180-42e38ef63034	77c02af8-7899-4c2f-8498-ae615147d0a4	"1,493,682,628"	Safari				Window Tablet					UTF-8	fr	PH	Philippines	242.70.28.64		
caf9f26c-87f1-49ae-8030-fe810ff3635f	b8f27838-ed20-46c1-9d5d-b860576d9b77	571934ca-cc01-4379-a3d5-c16215c30656	"1,511,827,196"	Safari				Apple Tablet					UTF-8	pt-br	CN	China	25.206.130.207		
2623fb50-ca22-40da-b92a-edaeb90f955b	-1	7727fa17-d8eb-49dd-b6a2-1e983cf12d12	"1,505,087,265"	Edge				Window Phone					UTF-8	es	CZ	Czech Republic	119.15.63.169		
2623fb50-ca22-40da-b92a-edaeb90f955b	f4f0356b-50e5-4033-9364-53b872cd0e60	7727fa17-d8eb-49dd-b6a2-1e983cf12d12	"1,505,087,752"	Safari				Desktop					UTF-8	es	CZ	Czech Republic	119.15.63.169		
a6289cc9-9a0d-48d7-84d1-961b1f9681d7	-1	342402cd-8eb2-49be-8ca3-3b016cd0611e	"1,492,213,810"	Safari				Desktop					UTF-8	ru	MK	Macedonia	51.128.209.232		
a6289cc9-9a0d-48d7-84d1-961b1f9681d7	88ce30c2-11ff-4b05-8797-d0d150f6e112	342402cd-8eb2-49be-8ca3-3b016cd0611e	"1,492,214,360"	Safari				Apple Phone					UTF-8	ru	MK	Macedonia	51.128.209.232		
29ae412c-fc6e-4d6c-aac2-60b3b6c3d19b	-1	cf229273-bb72-495e-b520-6ce68b84b0d4	"1,506,729,322"	Firefox				Apple Tablet					UTF-8	zh-tw	IL	Israel	19.149.243.125		
29ae412c-fc6e-4d6c-aac2-60b3b6c3d19b	f3e70d9f-bfb5-46b2-bce9-74e6036acb08	cf229273-bb72-495e-b520-6ce68b84b0d4	"1,506,729,367"	Safari				Android Phone					UTF-8	zh-tw	IL	Israel	19.149.243.125		
fe321b95-c27a-42a0-a015-8862db3daed1	-1	58cb159c-43a4-490f-9b54-534fe4e05de2	"1,493,595,851"	Safari				Window Tablet					UTF-8	en-us	PT	Portugal	144.134.226.16		
fe321b95-c27a-42a0-a015-8862db3daed1	-1	58cb159c-43a4-490f-9b54-534fe4e05de2	"1,493,596,055"	Safari				Window Tablet					UTF-8	en-us	PT	Portugal	144.134.226.16		
fe321b95-c27a-42a0-a015-8862db3daed1	890dd025-00a6-4e41-bee9-46074601ca86	58cb159c-43a4-490f-9b54-534fe4e05de2	"1,493,596,337"	Edge				Apple Ipod					UTF-8	en-us	PT	Portugal	144.134.226.16		
e7460cba-875b-4d2d-a40c-b80ffd31d230	-1	b544ba55-5d63-433d-9960-e57ef0fa700d	"1,491,263,783"	Safari				Desktop					UTF-8	en-gb	CN	China	247.54.141.246		
e7460cba-875b-4d2d-a40c-b80ffd31d230	dfdafbdb-c026-41ff-80cc-526da048ef00	b544ba55-5d63-433d-9960-e57ef0fa700d	"1,491,263,893"	Safari				Desktop					UTF-8	en-gb	CN	China	247.54.141.246		
1776776524	-1	1977109830	"1,513,930,837"	Chrome			24-bit	Desktop	0	1920x1080	129x742		UTF-8	en-us	VN	Vietnam	10.88.113.111		
9a264cf2-1c62-4753-8007-49ba13537f9b	-1	730f0aec-875e-41c1-8700-d37536d4762c	"1,488,239,596"	Firefox				Android Phone					UTF-8	en-gb	CN	China	153.137.147.75		
9a264cf2-1c62-4753-8007-49ba13537f9b	c9164cc1-4e7e-45ef-a5ce-f2252ea8bc1b	730f0aec-875e-41c1-8700-d37536d4762c	"1,488,239,770"	Safari				Android Phone					UTF-8	en-gb	CN	China	153.137.147.75		
b99dfd81-88a0-4cd1-93f9-0bc6e89d42ee	-1	1d7a4d86-9793-4fc9-b899-0fa648303037	"1,487,375,140"	Safari				Apple Ipod					UTF-8	zh-tw	CN	China	27.7.253.42		
b99dfd81-88a0-4cd1-93f9-0bc6e89d42ee	-1	1d7a4d86-9793-4fc9-b899-0fa648303037	"1,487,375,386"	Firefox				Android Tablet					UTF-8	zh-tw	CN	China	27.7.253.42		
b99dfd81-88a0-4cd1-93f9-0bc6e89d42ee	490d4080-45d2-4170-8cbe-7425e10d8df3	1d7a4d86-9793-4fc9-b899-0fa648303037	"1,487,375,722"	Safari				Apple Ipod					UTF-8	zh-tw	CN	China	27.7.253.42		
fd804bdf-390f-4484-8d21-3d90339a3fd9	-1	521737ee-50ea-4f9b-9cfc-e08e75257108	"1,488,152,873"	Firefox				Android Phone					UTF-8	en-us	MT	Malta	107.194.205.79		
fd804bdf-390f-4484-8d21-3d90339a3fd9	-1	521737ee-50ea-4f9b-9cfc-e08e75257108	"1,488,153,238"	Edge				Apple Ipod					UTF-8	en-us	MT	Malta	107.194.205.79		
fd804bdf-390f-4484-8d21-3d90339a3fd9	-1	521737ee-50ea-4f9b-9cfc-e08e75257108	"1,488,153,246"	Firefox				Android Phone					UTF-8	en-us	MT	Malta	107.194.205.79		
fd804bdf-390f-4484-8d21-3d90339a3fd9	db3cd091-fdb3-43e7-ae9e-3e49899a326d	521737ee-50ea-4f9b-9cfc-e08e75257108	"1,488,153,558"	Edge				Apple Ipod					UTF-8	en-us	MT	Malta	107.194.205.79		
816c7de2-39bc-4984-8171-9093a5ba85ce	-1	d95e5fe3-8d4d-4942-816f-f10f6449ec4c	"1,491,608,467"	Firefox				Android Phone					UTF-8	es	SE	Sweden	46.93.228.13		
816c7de2-39bc-4984-8171-9093a5ba85ce	-1	d95e5fe3-8d4d-4942-816f-f10f6449ec4c	"1,491,608,836"	Firefox				Android Phone					UTF-8	es	SE	Sweden	46.93.228.13		
816c7de2-39bc-4984-8171-9093a5ba85ce	-1	d95e5fe3-8d4d-4942-816f-f10f6449ec4c	"1,491,608,906"	Safari				Android Phone					UTF-8	es	SE	Sweden	46.93.228.13		
816c7de2-39bc-4984-8171-9093a5ba85ce	e48e6564-1f57-4a5e-94f7-c44e4f009ff1	d95e5fe3-8d4d-4942-816f-f10f6449ec4c	"1,491,609,375"	Safari				Android Phone					UTF-8	es	SE	Sweden	46.93.228.13		
4871ce68-8d4a-48fd-98ff-f49e17ff6a53	-1	1b0f8d91-89ee-4718-a240-fff85a20eb1c	"1,503,617,954"	Firefox				Window Phone					UTF-8	ru	CO	Colombia	138.172.23.241		
4871ce68-8d4a-48fd-98ff-f49e17ff6a53	-1	1b0f8d91-89ee-4718-a240-fff85a20eb1c	"1,503,618,534"	Firefox				Window Phone					UTF-8	ru	CO	Colombia	138.172.23.241		
4871ce68-8d4a-48fd-98ff-f49e17ff6a53	7990761d-337e-4abd-9f97-15c21d59de3e	1b0f8d91-89ee-4718-a240-fff85a20eb1c	"1,503,618,886"	Firefox				Window Phone					UTF-8	ru	CO	Colombia	138.172.23.241		
e0745235-396b-4dc2-8a06-76404418eb33	de44bd4a-ac86-4085-9b6a-0f926ea6fb01	bacfa647-5dda-4dea-9965-413f3e707d58	"1,502,236,783"	Firefox				Window Phone					UTF-8	es	BR	Brazil	95.149.42.18		
c8361692-c884-4e36-b5ba-6c86a72509f0	-1	5d61eeaa-e79c-457e-bbf7-5cede1d586f0	"1,490,054,058"	Firefox				Apple Tablet					UTF-8	en-gb	UA	Ukraine	235.39.122.210		
c8361692-c884-4e36-b5ba-6c86a72509f0	cc096c10-443f-4c85-8acc-9762847a85af	5d61eeaa-e79c-457e-bbf7-5cede1d586f0	"1,490,054,394"	Firefox				Apple Tablet					UTF-8	en-gb	UA	Ukraine	235.39.122.210		
4625eb1e-fa0c-4555-b06d-e1ae5616eb5a	4516b152-9c22-468e-8701-bd4ff651f7b0	d68798d1-895f-4ef5-9c68-85b11dfb1bfe	"1,502,236,729"	Firefox				Apple Tablet					UTF-8	en-gb	AR	Argentina	207.33.47.45		
0365b409-5690-42e4-8c69-dfe6afcf5ed4	176b4e27-60b0-4b0c-9e1c-91f527137436	8ea2b502-c442-4c5a-a7f4-44699b70a9d6	"1,497,484,462"	Edge				Window Tablet					UTF-8	zh-tw	MA	Morocco	79.149.251.240		
1271c805-990a-472f-a195-5d2f3fa926d9	-1	5f444eaa-3431-4014-b6f4-91686baff260	"1,509,666,754"	Safari				Apple Tablet					UTF-8	ru	CN	China	70.116.151.88		
1271c805-990a-472f-a195-5d2f3fa926d9	5fb9458e-a003-4943-8ad7-bd0b752720f7	5f444eaa-3431-4014-b6f4-91686baff260	"1,509,666,818"	Safari				Apple Tablet					UTF-8	ru	CN	China	70.116.151.88		
0f0b98f4-b121-4e79-b2c0-3dffe9e4f7ba	04f5cdb4-e794-4432-9ee1-0339d14eb060	24a1d762-de36-4ca7-a136-203e3fd58155	"1,494,719,619"	Edge				Window Phone					UTF-8	en-us	CN	China	203.195.25.82		
6c3d878b-dca7-4805-9145-7a5372440da0	-1	9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0	"1,505,346,290"	Firefox				Apple Tablet					UTF-8	es	CZ	Czech Republic	133.208.116.46		
6c3d878b-dca7-4805-9145-7a5372440da0	-1	9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0	"1,505,346,346"	Firefox				Apple Tablet					UTF-8	es	CZ	Czech Republic	133.208.116.46		
6c3d878b-dca7-4805-9145-7a5372440da0	-1	9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0	"1,505,346,598"	Safari				Apple Phone					UTF-8	es	CZ	Czech Republic	133.208.116.46		
6c3d878b-dca7-4805-9145-7a5372440da0	f8c0bfb0-bd7d-40cb-83eb-a679a1596345	9f54ef6d-8b2d-4ae3-b9d3-4551b585c8c0	"1,505,346,764"	Safari				Apple Phone					UTF-8	es	CZ	Czech Republic	133.208.116.46		
ffbd0f8e-71db-4e98-bf72-9d1c926b62c7	-1	29ba952b-6db0-4692-82a8-54ed832ffa65	"1,500,853,935"	Edge				Apple Ipod					UTF-8	fr	PT	Portugal	65.96.105.15		
ffbd0f8e-71db-4e98-bf72-9d1c926b62c7	-1	29ba952b-6db0-4692-82a8-54ed832ffa65	"1,500,854,093"	Edge				Apple Ipod					UTF-8	fr	PT	Portugal	65.96.105.15		
ffbd0f8e-71db-4e98-bf72-9d1c926b62c7	fc1edf9e-b6e7-41b8-b885-dadcf76af0f5	29ba952b-6db0-4692-82a8-54ed832ffa65	"1,500,854,269"	Edge				Android Tablet					UTF-8	fr	PT	Portugal	65.96.105.15		
b208137e-1afd-45f3-9ddf-ce510b3c1356	51b35900-2939-4086-8cc6-185859af9a08	73b6323a-c525-4d69-8667-a523c7d439f2	"1,493,164,663"	Safari				Desktop					UTF-8	es-419	ID	Indonesia	106.165.225.70		
52d701b1-3cbb-471c-ac37-f76c38ff06ed	-1	c69ebf92-86bd-4203-918c-29ac2aaa4034	"1,508,457,361"	Edge				Window Tablet					UTF-8	ru	CN	China	107.15.119.204		
52d701b1-3cbb-471c-ac37-f76c38ff06ed	56cedc85-bd89-4d9e-95ca-fe04455a0dab	c69ebf92-86bd-4203-918c-29ac2aaa4034	"1,508,457,589"	Firefox				BlackBerry 10					UTF-8	ru	CN	China	107.15.119.204		
6e41752c-da63-46c1-9359-d9da96d61a48	41371af8-78f5-4ebe-8491-847831b28f81	8e242e2c-31ad-4dcb-a671-d8bf28270839	"1,495,324,303"	Edge				Window Tablet					UTF-8	ja-jp	CN	China	247.195.108.38		
4e2a07a3-72dd-41e0-9804-a693b0e68dea	4c55c43c-205a-43a6-8ae2-1c9277e08739	3f3f1275-71a9-4f25-8deb-0f01fd6c03bb	"1,502,668,670"	Edge				Desktop					UTF-8	ru	GN	Guinea	10.157.193.134		
f728c5c7-0542-4bf8-a675-bd45d7320423	-1	89cad3a8-8c32-470d-b4cb-caf044a3bf38	"1,492,386,394"	Safari				Apple Tablet					UTF-8	de	CN	China	166.63.54.217		
f728c5c7-0542-4bf8-a675-bd45d7320423	ba7e9a56-dc8e-48e7-b490-cc21058926a4	89cad3a8-8c32-470d-b4cb-caf044a3bf38	"1,492,386,609"	Safari				Apple Phone					UTF-8	de	CN	China	166.63.54.217		
b5c4b650-efe4-4da8-a5cf-0aedb58ce9c9	43343eb4-54b2-4280-82f3-1aed93335849	871a5c77-a6d7-4d9e-a812-c5464d9459f7	"1,494,978,942"	Firefox				Desktop					UTF-8	ru	PE	Peru	0.80.40.94		
3eca13a8-63a9-4272-8918-aed0567b7ffb	-1	4ad78fc9-7df7-464a-8f57-a2417e924ed8	"1,493,768,895"	Firefox				Window Phone					UTF-8	es	ID	Indonesia	47.31.45.160		
3eca13a8-63a9-4272-8918-aed0567b7ffb	-1	4ad78fc9-7df7-464a-8f57-a2417e924ed8	"1,493,769,080"	Firefox				Apple Phone					UTF-8	es	ID	Indonesia	47.31.45.160		
3eca13a8-63a9-4272-8918-aed0567b7ffb	804071e8-78cf-4dfc-af2f-0b8f1683d75f	4ad78fc9-7df7-464a-8f57-a2417e924ed8	"1,493,769,222"	Firefox				Window Phone					UTF-8	es	ID	Indonesia	47.31.45.160		
07f427f4-3f73-40e5-9b7c-eb304089c41b	1849de63-4d8f-491e-9235-d578cb0cfbe1	ff3bfcee-4187-46a5-9232-fc66fb293ec5	"1,510,444,376"	Firefox				Android Phone					UTF-8	ja-jp	CN	China	179.184.144.10		
788dbe73-8d0c-4982-a73e-ae4661bd5cc5	-1	7c3ea47d-bf34-483d-b2a8-cd2c00841de9	"1,497,569,816"	Firefox				BlackBerry 10					UTF-8	de	JP	Japan	153.90.28.7		
788dbe73-8d0c-4982-a73e-ae4661bd5cc5	-1	7c3ea47d-bf34-483d-b2a8-cd2c00841de9	"1,497,570,155"	Firefox				BlackBerry 10					UTF-8	de	JP	Japan	153.90.28.7		
788dbe73-8d0c-4982-a73e-ae4661bd5cc5	-1	7c3ea47d-bf34-483d-b2a8-cd2c00841de9	"1,497,570,210"	Firefox				Window Phone					UTF-8	de	JP	Japan	153.90.28.7		
788dbe73-8d0c-4982-a73e-ae4661bd5cc5	061a41fb-ce2c-4beb-baba-c04f1cbdce9a	7c3ea47d-bf34-483d-b2a8-cd2c00841de9	"1,497,570,621"	Firefox				Window Phone					UTF-8	de	JP	Japan	153.90.28.7		
4bf14a30-76bc-4dbc-9b9b-d176104a44c6	-1	50fb1960-4abf-4398-aa57-1e9527a66f68	"1,499,817,334"	Firefox				Desktop					UTF-8	zh-tw	CN	China	84.10.205.156		
4bf14a30-76bc-4dbc-9b9b-d176104a44c6	-1	50fb1960-4abf-4398-aa57-1e9527a66f68	"1,499,817,354"	Safari				Apple Ipod					UTF-8	zh-tw	CN	China	84.10.205.156		
4bf14a30-76bc-4dbc-9b9b-d176104a44c6	53ef94bf-514d-4534-a238-af3bd7ff0426	50fb1960-4abf-4398-aa57-1e9527a66f68	"1,499,817,371"	Safari				Apple Ipod					UTF-8	zh-tw	CN	China	84.10.205.156		
523127163.2	-1	2126005418	"1,513,924,751"	Chrome			24-bit	Desktop	0	1920x1080	814x779		UTF-8	en-us	VN	Vietnam	10.88.113.111		
594e9b9b-fd56-4098-ad78-7c2386863add	-1	b35b08fc-b1f2-46e7-ad0b-c0fa8ed89f73	"1,499,903,400"	Safari				Android Tablet					UTF-8	fr	CN	China	45.22.57.69		
594e9b9b-fd56-4098-ad78-7c2386863add	22adb4f1-e97d-47bf-8e12-c7e1a1f111cc	b35b08fc-b1f2-46e7-ad0b-c0fa8ed89f73	"1,499,903,435"	Safari				Android Tablet					UTF-8	fr	CN	China	45.22.57.69		
68bee96a-d3f2-4a09-b019-8bddcb7c9d64	-1	60013263-15fc-49b8-886f-b0fdbc4b290a	"1,509,407,059"	Edge				Android Phone					UTF-8	ru	CN	China	52.52.192.83		
68bee96a-d3f2-4a09-b019-8bddcb7c9d64	2574bce3-beb0-4182-a2a2-fe6e9ab06e60	60013263-15fc-49b8-886f-b0fdbc4b290a	"1,509,407,598"	Edge				Android Phone					UTF-8	ru	CN	China	52.52.192.83		
5a788f76-7c8b-4e1d-9cc4-32dcf8cb3690	-1	3b0f4201-d1f8-4df5-9a3a-8c7d00dc6275	"1,491,694,827"	Edge				Window Phone					UTF-8	ru	PT	Portugal	220.241.212.219		
5a788f76-7c8b-4e1d-9cc4-32dcf8cb3690	-1	3b0f4201-d1f8-4df5-9a3a-8c7d00dc6275	"1,491,695,230"	Firefox				Apple Ipod					UTF-8	ru	PT	Portugal	220.241.212.219		
5a788f76-7c8b-4e1d-9cc4-32dcf8cb3690	0efb128a-67ef-4ee4-999a-0318d286126f	3b0f4201-d1f8-4df5-9a3a-8c7d00dc6275	"1,491,695,401"	Edge				Window Phone					UTF-8	ru	PT	Portugal	220.241.212.219		
6dfbdb9e-b015-48c2-9b33-ac4a0f3ec757	-1	deb09225-8303-47d7-987c-83bfa9559efe	"1,484,524,294"	Edge				Apple Phone					UTF-8	fr	FR	France	94.78.63.233		
6dfbdb9e-b015-48c2-9b33-ac4a0f3ec757	cff00508-5f4c-4f40-b4a6-ff9c1b9025be	deb09225-8303-47d7-987c-83bfa9559efe	"1,484,524,776"	Edge				Apple Phone					UTF-8	fr	FR	France	94.78.63.233		
d9390e92-3d66-453a-aa55-528a1bb4a74c	caee9502-a168-4b44-81bd-79d388e24e83	5bdd58d2-cf5d-4151-b7ed-2878433b2cd9	"1,501,285,871"	Edge				Desktop					UTF-8	es	UA	Ukraine	240.74.112.59		
102e0943-cddd-42ae-9a8a-345e490740b0	-1	5d26b66d-3c2c-4e25-ab2b-117b1f5669d5	"1,491,349,799"	Edge				Android Phone					UTF-8	ja-jp	MD	Moldova	155.163.252.240		
102e0943-cddd-42ae-9a8a-345e490740b0	41200746-f9fa-4dd4-949c-d8969e7522b5	5d26b66d-3c2c-4e25-ab2b-117b1f5669d5	"1,491,350,076"	Edge				Android Phone					UTF-8	ja-jp	MD	Moldova	155.163.252.240		
5a7b00dc-d814-4efb-8da5-11e88c2fabdc	427205ff-6762-4135-baab-77c02e93fe7d	70608e23-682a-4682-91c3-d9c04917c8c8	"1,508,284,369"	Edge				Window Phone					UTF-8	es-419	PK	Pakistan	133.116.246.168		
e90c8d7f-89cb-4c12-a29f-994753759922	fee10236-0500-465e-bf32-d7736bf6fbb8	173f2cee-0b46-460f-bbd4-cbcfbb235eff	"1,493,164,720"	Safari				BlackBerry 10					UTF-8	ja-jp	PE	Peru	90.151.213.239		
9579bf50-8809-46fc-b67a-50839b20e152	123b34ae-c505-4322-b993-8de944e731e2	bbc73429-1866-49f8-a93f-9936f9d859f0	"1,495,151,846"	Safari				Apple Ipod					UTF-8	en-us	RU	Russia	99.116.198.106		
a0e45cde-4bd5-4982-ba2a-1e57724ce519	-1	adeaca7d-101b-428b-b26d-e14682ee746e	"1,494,027,958"	Safari				Apple Ipod					UTF-8	ja-jp	MY	Malaysia	87.63.228.58		
